"su_id","site","kin_links","kins","nonkin_degree","total_nonkin","connection_network_degree","total","N","su_size","su_wealth","su_wpc","kin_pc","kin_links_pc","prob_kin","prob_nonkin","prop_kin","prop_kin_pc","prop_connected_kin","prop_connected_kin_pc","ratio","network","kinship",".after"
"exsu066","EX",0,3,19,66,19,69,70,6,3046.6,507.766666666667,0.5,0,0,0.287878787878788,0.0434782608695652,0.0072463768115942,0,0,0,"collapse_sum","primary_kin","EX"
"exsu067","EX",2,3,33,66,35,69,70,4,1578,394.5,0.75,0.5,0.666666666666667,0.5,0.0434782608695652,0.0108695652173913,0.0571428571428571,0.0142857142857143,1.33333333333333,"collapse_sum","primary_kin","EX"
"exsu068","EX",0,3,17,66,17,69,70,3,3075,1025,1,0,0,0.257575757575758,0.0434782608695652,0.0144927536231884,0,0,0,"collapse_sum","primary_kin","EX"
"exsu069","EX",1,2,31,67,32,69,70,4,3305,826.25,0.5,0.25,0.5,0.462686567164179,0.0289855072463768,0.0072463768115942,0.03125,0.0078125,1.08064516129032,"collapse_sum","primary_kin","EX"
"exsu070","EX",1,3,21,66,22,69,70,3,2335.8,778.6,1,0.333333333333333,0.333333333333333,0.318181818181818,0.0434782608695652,0.0144927536231884,0.0454545454545455,0.0151515151515152,1.04761904761905,"collapse_sum","primary_kin","EX"
"sisu001","SI",1,1,27,38,28,39,40,7,6725.2,960.742857142857,0.142857142857143,0.142857142857143,1,0.710526315789474,0.0256410256410256,0.00366300366300366,0.0357142857142857,0.00510204081632653,1.40740740740741,"collapse_sum","primary_kin","SI"
"sisu002","SI",2,2,27,37,29,39,40,6,4015.6,669.266666666667,0.333333333333333,0.333333333333333,1,0.72972972972973,0.0512820512820513,0.00854700854700855,0.0689655172413793,0.0114942528735632,1.37037037037037,"collapse_sum","primary_kin","SI"
"sisu003","SI",2,4,21,35,23,39,40,3,3457.2,1152.4,1.33333333333333,0.666666666666667,0.5,0.6,0.102564102564103,0.0341880341880342,0.0869565217391304,0.0289855072463768,0.833333333333333,"collapse_sum","primary_kin","SI"
"sisu004","SI",0,6,19,33,19,39,40,3,3015.8,1005.26666666667,2,0,0,0.575757575757576,0.153846153846154,0.0512820512820513,0,0,0,"collapse_sum","primary_kin","SI"
"sisu005","SI",1,2,18,37,19,39,40,3,957.6,319.2,0.666666666666667,0.333333333333333,0.5,0.486486486486487,0.0512820512820513,0.0170940170940171,0.0526315789473684,0.0175438596491228,1.02777777777778,"collapse_sum","primary_kin","SI"
"sisu006","SI",1,2,22,37,23,39,40,3,1668,556,0.666666666666667,0.333333333333333,0.5,0.594594594594595,0.0512820512820513,0.0170940170940171,0.0434782608695652,0.0144927536231884,0.840909090909091,"collapse_sum","primary_kin","SI"
"sisu007","SI",3,5,25,34,28,39,40,4,1634,408.5,1.25,0.75,0.6,0.735294117647059,0.128205128205128,0.032051282051282,0.107142857142857,0.0267857142857143,0.816,"collapse_sum","primary_kin","SI"
"sisu008","SI",1,3,16,36,17,39,40,4,1773.2,443.3,0.75,0.25,0.333333333333333,0.444444444444444,0.0769230769230769,0.0192307692307692,0.0588235294117647,0.0147058823529412,0.75,"collapse_sum","primary_kin","SI"
"sisu009","SI",2,4,17,35,19,39,40,4,2157,539.25,1,0.5,0.5,0.485714285714286,0.102564102564103,0.0256410256410256,0.105263157894737,0.0263157894736842,1.02941176470588,"collapse_sum","primary_kin","SI"
"sisu010","SI",0,0,22,39,22,39,40,4,2569,642.25,0,0,NA,0.564102564102564,0,0,0,0,NA,"collapse_sum","primary_kin","SI"
"sisu011","SI",0,1,22,38,22,39,40,3,3492.6,1164.2,0.333333333333333,0,0,0.578947368421053,0.0256410256410256,0.00854700854700855,0,0,0,"collapse_sum","primary_kin","SI"
"sisu012","SI",3,4,17,35,20,39,40,3,3090.2,1030.06666666667,1.33333333333333,1,0.75,0.485714285714286,0.102564102564103,0.0341880341880342,0.15,0.05,1.54411764705882,"collapse_sum","primary_kin","SI"
"sisu013","SI",0,2,20,37,20,39,40,3,2711.2,903.733333333333,0.666666666666667,0,0,0.540540540540541,0.0512820512820513,0.0170940170940171,0,0,0,"collapse_sum","primary_kin","SI"
"sisu014","SI",0,0,28,39,28,39,40,5,3955.2,791.04,0,0,NA,0.717948717948718,0,0,0,0,NA,"collapse_sum","primary_kin","SI"
"sisu015","SI",3,3,29,36,32,39,40,7,5079.6,725.657142857143,0.428571428571429,0.428571428571429,1,0.805555555555556,0.0769230769230769,0.010989010989011,0.09375,0.0133928571428571,1.24137931034483,"collapse_sum","primary_kin","SI"
"sisu016","SI",2,3,16,36,18,39,40,6,3258.6,543.1,0.5,0.333333333333333,0.666666666666667,0.444444444444444,0.0769230769230769,0.0128205128205128,0.111111111111111,0.0185185185185185,1.5,"collapse_sum","primary_kin","SI"
"sisu017","SI",1,1,30,38,31,39,40,7,5293.6,756.228571428572,0.142857142857143,0.142857142857143,1,0.789473684210526,0.0256410256410256,0.00366300366300366,0.032258064516129,0.00460829493087558,1.26666666666667,"collapse_sum","primary_kin","SI"
"sisu018","SI",1,2,24,37,25,39,40,3,980,326.666666666667,0.666666666666667,0.333333333333333,0.5,0.648648648648649,0.0512820512820513,0.0170940170940171,0.04,0.0133333333333333,0.770833333333333,"collapse_sum","primary_kin","SI"
"sisu019","SI",3,4,10,35,13,39,40,3,1973,657.666666666667,1.33333333333333,1,0.75,0.285714285714286,0.102564102564103,0.0341880341880342,0.230769230769231,0.0769230769230769,2.625,"collapse_sum","primary_kin","SI"
"sisu020","SI",3,3,12,36,15,39,40,4,2122.2,530.55,0.75,0.75,1,0.333333333333333,0.0769230769230769,0.0192307692307692,0.2,0.05,3,"collapse_sum","primary_kin","SI"
"sisu021","SI",1,1,26,38,27,39,40,7,2010,287.142857142857,0.142857142857143,0.142857142857143,1,0.68421052631579,0.0256410256410256,0.00366300366300366,0.037037037037037,0.00529100529100529,1.46153846153846,"collapse_sum","primary_kin","SI"
"sisu022","SI",0,2,24,37,24,39,40,4,2600.2,650.05,0.5,0,0,0.648648648648649,0.0512820512820513,0.0128205128205128,0,0,0,"collapse_sum","primary_kin","SI"
"sisu023","SI",1,2,26,37,27,39,40,5,3122.2,624.44,0.4,0.2,0.5,0.702702702702703,0.0512820512820513,0.0102564102564103,0.037037037037037,0.00740740740740741,0.711538461538461,"collapse_sum","primary_kin","SI"
"sisu024","SI",1,3,13,36,14,39,40,3,1423.6,474.533333333333,1,0.333333333333333,0.333333333333333,0.361111111111111,0.0769230769230769,0.0256410256410256,0.0714285714285714,0.0238095238095238,0.923076923076923,"collapse_sum","primary_kin","SI"
"sisu025","SI",2,4,21,35,23,39,40,3,1945.2,648.4,1.33333333333333,0.666666666666667,0.5,0.6,0.102564102564103,0.0341880341880342,0.0869565217391304,0.0289855072463768,0.833333333333333,"collapse_sum","primary_kin","SI"
"sisu026","SI",3,5,18,34,21,39,40,3,3222,1074,1.66666666666667,1,0.6,0.529411764705882,0.128205128205128,0.0427350427350427,0.142857142857143,0.0476190476190476,1.13333333333333,"collapse_sum","primary_kin","SI"
"sisu027","SI",3,4,29,35,32,39,40,4,5309.2,1327.3,1,0.75,0.75,0.828571428571429,0.102564102564103,0.0256410256410256,0.09375,0.0234375,0.905172413793103,"collapse_sum","primary_kin","SI"
"sisu028","SI",3,3,26,36,29,39,40,6,3121,520.166666666667,0.5,0.5,1,0.722222222222222,0.0769230769230769,0.0128205128205128,0.103448275862069,0.0172413793103448,1.38461538461538,"collapse_sum","primary_kin","SI"
"sisu029","SI",2,2,23,37,25,39,40,5,5283.2,1056.64,0.4,0.4,1,0.621621621621622,0.0512820512820513,0.0102564102564103,0.08,0.016,1.60869565217391,"collapse_sum","primary_kin","SI"
"sisu030","SI",2,4,20,35,22,39,40,7,3370,481.428571428571,0.571428571428571,0.285714285714286,0.5,0.571428571428571,0.102564102564103,0.0146520146520147,0.0909090909090909,0.012987012987013,0.875,"collapse_sum","primary_kin","SI"
"sisu031","SI",2,2,26,37,28,39,40,5,2474,494.8,0.4,0.4,1,0.702702702702703,0.0512820512820513,0.0102564102564103,0.0714285714285714,0.0142857142857143,1.42307692307692,"collapse_sum","primary_kin","SI"
"sisu032","SI",0,1,26,38,26,39,40,5,359,71.8,0.2,0,0,0.68421052631579,0.0256410256410256,0.00512820512820513,0,0,0,"collapse_sum","primary_kin","SI"
"sisu033","SI",3,3,25,36,28,39,40,5,4396,879.2,0.6,0.6,1,0.694444444444444,0.0769230769230769,0.0153846153846154,0.107142857142857,0.0214285714285714,1.44,"collapse_sum","primary_kin","SI"
"sisu034","SI",0,1,28,38,28,39,40,6,2779,463.166666666667,0.166666666666667,0,0,0.736842105263158,0.0256410256410256,0.00427350427350427,0,0,0,"collapse_sum","primary_kin","SI"
"sisu035","SI",2,2,21,37,23,39,40,7,4425,632.142857142857,0.285714285714286,0.285714285714286,1,0.567567567567568,0.0512820512820513,0.00732600732600733,0.0869565217391304,0.0124223602484472,1.76190476190476,"collapse_sum","primary_kin","SI"
"sisu036","SI",2,3,23,36,25,39,40,4,2113.6,528.4,0.75,0.5,0.666666666666667,0.638888888888889,0.0769230769230769,0.0192307692307692,0.08,0.02,1.04347826086957,"collapse_sum","primary_kin","SI"
"sisu037","SI",2,2,25,37,27,39,40,6,712.6,118.766666666667,0.333333333333333,0.333333333333333,1,0.675675675675676,0.0512820512820513,0.00854700854700855,0.0740740740740741,0.0123456790123457,1.48,"collapse_sum","primary_kin","SI"
"sisu038","SI",0,0,26,39,26,39,40,5,4104,820.8,0,0,NA,0.666666666666667,0,0,0,0,NA,"collapse_sum","primary_kin","SI"
"sisu039","SI",1,3,17,36,18,39,40,4,3582.6,895.65,0.75,0.25,0.333333333333333,0.472222222222222,0.0769230769230769,0.0192307692307692,0.0555555555555556,0.0138888888888889,0.705882352941176,"collapse_sum","primary_kin","SI"
"sisu040","SI",2,3,23,36,25,39,40,7,1867,266.714285714286,0.428571428571429,0.285714285714286,0.666666666666667,0.638888888888889,0.0769230769230769,0.010989010989011,0.08,0.0114285714285714,1.04347826086957,"collapse_sum","primary_kin","SI"
"smsu001","SM",1,3,28,96,29,99,100,5,5400,1080,0.6,0.2,0.333333333333333,0.291666666666667,0.0303030303030303,0.00606060606060606,0.0344827586206897,0.00689655172413793,1.14285714285714,"collapse_sum","primary_kin","SM"
"smsu002","SM",1,2,33,97,34,99,100,6,3285.6,547.6,0.333333333333333,0.166666666666667,0.5,0.34020618556701,0.0202020202020202,0.00336700336700337,0.0294117647058824,0.00490196078431373,1.46969696969697,"collapse_sum","primary_kin","SM"
"smsu003","SM",0,2,24,97,24,99,100,4,1157,289.25,0.5,0,0,0.247422680412371,0.0202020202020202,0.00505050505050505,0,0,0,"collapse_sum","primary_kin","SM"
"smsu004","SM",0,2,30,97,30,99,100,4,3386,846.5,0.5,0,0,0.309278350515464,0.0202020202020202,0.00505050505050505,0,0,0,"collapse_sum","primary_kin","SM"
"smsu005","SM",1,3,29,96,30,99,100,4,3342.2,835.55,0.75,0.25,0.333333333333333,0.302083333333333,0.0303030303030303,0.00757575757575758,0.0333333333333333,0.00833333333333333,1.10344827586207,"collapse_sum","primary_kin","SM"
"smsu006","SM",0,1,32,98,32,99,100,5,3328,665.6,0.2,0,0,0.326530612244898,0.0101010101010101,0.00202020202020202,0,0,0,"collapse_sum","primary_kin","SM"
"smsu007","SM",3,6,53,93,56,99,100,7,649,92.7142857142857,0.857142857142857,0.428571428571429,0.5,0.56989247311828,0.0606060606060606,0.00865800865800866,0.0535714285714286,0.0076530612244898,0.877358490566038,"collapse_sum","primary_kin","SM"
"smsu008","SM",0,3,37,96,37,99,100,4,384,96,0.75,0,0,0.385416666666667,0.0303030303030303,0.00757575757575758,0,0,0,"collapse_sum","primary_kin","SM"
"smsu009","SM",1,3,27,96,28,99,100,6,2672.8,445.466666666667,0.5,0.166666666666667,0.333333333333333,0.28125,0.0303030303030303,0.00505050505050505,0.0357142857142857,0.00595238095238095,1.18518518518519,"collapse_sum","primary_kin","SM"
"smsu010","SM",1,5,33,94,34,99,100,5,3025.2,605.04,1,0.2,0.2,0.351063829787234,0.0505050505050505,0.0101010101010101,0.0294117647058824,0.00588235294117647,0.56969696969697,"collapse_sum","primary_kin","SM"
"smsu011","SM",1,2,43,97,44,99,100,7,2042,291.714285714286,0.285714285714286,0.142857142857143,0.5,0.443298969072165,0.0202020202020202,0.00288600288600289,0.0227272727272727,0.00324675324675325,1.12790697674419,"collapse_sum","primary_kin","SM"
"smsu012","SM",0,1,38,98,38,99,100,4,2378,594.5,0.25,0,0,0.387755102040816,0.0101010101010101,0.00252525252525253,0,0,0,"collapse_sum","primary_kin","SM"
"smsu013","SM",1,2,28,97,29,99,100,5,673,134.6,0.4,0.2,0.5,0.288659793814433,0.0202020202020202,0.00404040404040404,0.0344827586206897,0.00689655172413793,1.73214285714286,"collapse_sum","primary_kin","SM"
"smsu014","SM",0,1,24,98,24,99,100,4,404,101,0.25,0,0,0.244897959183673,0.0101010101010101,0.00252525252525253,0,0,0,"collapse_sum","primary_kin","SM"
"smsu015","SM",1,3,28,96,29,99,100,5,1835,367,0.6,0.2,0.333333333333333,0.291666666666667,0.0303030303030303,0.00606060606060606,0.0344827586206897,0.00689655172413793,1.14285714285714,"collapse_sum","primary_kin","SM"
"smsu016","SM",0,1,21,98,21,99,100,3,615,205,0.333333333333333,0,0,0.214285714285714,0.0101010101010101,0.00336700336700337,0,0,0,"collapse_sum","primary_kin","SM"
"smsu017","SM",0,0,50,99,50,99,100,7,2885,412.142857142857,0,0,NA,0.505050505050505,0,0,0,0,NA,"collapse_sum","primary_kin","SM"
"smsu018","SM",1,1,46,98,47,99,100,7,1607.8,229.685714285714,0.142857142857143,0.142857142857143,1,0.469387755102041,0.0101010101010101,0.00144300144300144,0.0212765957446809,0.00303951367781155,2.1304347826087,"collapse_sum","primary_kin","SM"
"smsu019","SM",1,3,27,96,28,99,100,7,6534,933.428571428571,0.428571428571429,0.142857142857143,0.333333333333333,0.28125,0.0303030303030303,0.00432900432900433,0.0357142857142857,0.00510204081632653,1.18518518518519,"collapse_sum","primary_kin","SM"
"smsu020","SM",0,4,36,95,36,99,100,5,749,149.8,0.8,0,0,0.378947368421053,0.0404040404040404,0.00808080808080808,0,0,0,"collapse_sum","primary_kin","SM"
"smsu021","SM",1,1,40,98,41,99,100,7,994,142,0.142857142857143,0.142857142857143,1,0.408163265306122,0.0101010101010101,0.00144300144300144,0.024390243902439,0.00348432055749129,2.45,"collapse_sum","primary_kin","SM"
"smsu022","SM",0,7,22,92,22,99,100,4,2656.6,664.15,1.75,0,0,0.239130434782609,0.0707070707070707,0.0176767676767677,0,0,0,"collapse_sum","primary_kin","SM"
"smsu023","SM",0,1,34,98,34,99,100,4,4842,1210.5,0.25,0,0,0.346938775510204,0.0101010101010101,0.00252525252525253,0,0,0,"collapse_sum","primary_kin","SM"
"smsu024","SM",0,1,27,98,27,99,100,3,3327.6,1109.2,0.333333333333333,0,0,0.275510204081633,0.0101010101010101,0.00336700336700337,0,0,0,"collapse_sum","primary_kin","SM"
"smsu025","SM",1,1,32,98,33,99,100,4,1977,494.25,0.25,0.25,1,0.326530612244898,0.0101010101010101,0.00252525252525253,0.0303030303030303,0.00757575757575758,3.0625,"collapse_sum","primary_kin","SM"
"smsu026","SM",1,2,41,97,42,99,100,5,894.2,178.84,0.4,0.2,0.5,0.422680412371134,0.0202020202020202,0.00404040404040404,0.0238095238095238,0.00476190476190476,1.18292682926829,"collapse_sum","primary_kin","SM"
"smsu027","SM",1,1,29,98,30,99,100,6,550,91.6666666666667,0.166666666666667,0.166666666666667,1,0.295918367346939,0.0101010101010101,0.00168350168350168,0.0333333333333333,0.00555555555555555,3.37931034482759,"collapse_sum","primary_kin","SM"
"smsu028","SM",2,3,34,96,36,99,100,5,3705.6,741.12,0.6,0.4,0.666666666666667,0.354166666666667,0.0303030303030303,0.00606060606060606,0.0555555555555556,0.0111111111111111,1.88235294117647,"collapse_sum","primary_kin","SM"
"smsu029","SM",0,2,19,97,19,99,100,4,2180.6,545.15,0.5,0,0,0.195876288659794,0.0202020202020202,0.00505050505050505,0,0,0,"collapse_sum","primary_kin","SM"
"smsu030","SM",0,2,29,97,29,99,100,5,1405.2,281.04,0.4,0,0,0.298969072164948,0.0202020202020202,0.00404040404040404,0,0,0,"collapse_sum","primary_kin","SM"
"smsu031","SM",2,2,47,97,49,99,100,7,618.2,88.3142857142857,0.285714285714286,0.285714285714286,1,0.484536082474227,0.0202020202020202,0.00288600288600289,0.0408163265306122,0.00583090379008746,2.06382978723404,"collapse_sum","primary_kin","SM"
"smsu032","SM",0,1,20,98,20,99,100,4,967,241.75,0.25,0,0,0.204081632653061,0.0101010101010101,0.00252525252525253,0,0,0,"collapse_sum","primary_kin","SM"
"smsu033","SM",1,2,31,97,32,99,100,6,1035,172.5,0.333333333333333,0.166666666666667,0.5,0.319587628865979,0.0202020202020202,0.00336700336700337,0.03125,0.00520833333333333,1.56451612903226,"collapse_sum","primary_kin","SM"
"smsu034","SM",2,3,21,96,23,99,100,6,3962.2,660.366666666667,0.5,0.333333333333333,0.666666666666667,0.21875,0.0303030303030303,0.00505050505050505,0.0869565217391304,0.0144927536231884,3.04761904761905,"collapse_sum","primary_kin","SM"
"smsu035","SM",1,1,27,98,28,99,100,5,1059,211.8,0.2,0.2,1,0.275510204081633,0.0101010101010101,0.00202020202020202,0.0357142857142857,0.00714285714285714,3.62962962962963,"collapse_sum","primary_kin","SM"
"smsu036","SM",1,4,41,95,42,99,100,6,1699,283.166666666667,0.666666666666667,0.166666666666667,0.25,0.431578947368421,0.0404040404040404,0.00673400673400673,0.0238095238095238,0.00396825396825397,0.579268292682927,"collapse_sum","primary_kin","SM"
"smsu037","SM",0,2,32,97,32,99,100,5,4389,877.8,0.4,0,0,0.329896907216495,0.0202020202020202,0.00404040404040404,0,0,0,"collapse_sum","primary_kin","SM"
"smsu038","SM",0,1,34,98,34,99,100,6,1868,311.333333333333,0.166666666666667,0,0,0.346938775510204,0.0101010101010101,0.00168350168350168,0,0,0,"collapse_sum","primary_kin","SM"
"smsu039","SM",1,4,36,95,37,99,100,6,374,62.3333333333333,0.666666666666667,0.166666666666667,0.25,0.378947368421053,0.0404040404040404,0.00673400673400673,0.027027027027027,0.0045045045045045,0.659722222222222,"collapse_sum","primary_kin","SM"
"smsu040","SM",0,2,28,97,28,99,100,6,3031,505.166666666667,0.333333333333333,0,0,0.288659793814433,0.0202020202020202,0.00336700336700337,0,0,0,"collapse_sum","primary_kin","SM"
"smsu041","SM",1,4,17,95,18,99,100,3,2200.6,733.533333333333,1.33333333333333,0.333333333333333,0.25,0.178947368421053,0.0404040404040404,0.0134680134680135,0.0555555555555556,0.0185185185185185,1.39705882352941,"collapse_sum","primary_kin","SM"
"smsu042","SM",1,3,30,96,31,99,100,5,2348,469.6,0.6,0.2,0.333333333333333,0.3125,0.0303030303030303,0.00606060606060606,0.032258064516129,0.00645161290322581,1.06666666666667,"collapse_sum","primary_kin","SM"
"smsu043","SM",1,4,39,95,40,99,100,5,1986.8,397.36,0.8,0.2,0.25,0.410526315789474,0.0404040404040404,0.00808080808080808,0.025,0.005,0.608974358974359,"collapse_sum","primary_kin","SM"
"smsu044","SM",1,1,46,98,47,99,100,6,804,134,0.166666666666667,0.166666666666667,1,0.469387755102041,0.0101010101010101,0.00168350168350168,0.0212765957446809,0.00354609929078014,2.1304347826087,"collapse_sum","primary_kin","SM"
"smsu045","SM",1,1,38,98,39,99,100,4,496.6,124.15,0.25,0.25,1,0.387755102040816,0.0101010101010101,0.00252525252525253,0.0256410256410256,0.00641025641025641,2.57894736842105,"collapse_sum","primary_kin","SM"
"smsu046","SM",0,2,18,97,18,99,100,5,1821.2,364.24,0.4,0,0,0.185567010309278,0.0202020202020202,0.00404040404040404,0,0,0,"collapse_sum","primary_kin","SM"
"smsu047","SM",1,2,26,97,27,99,100,5,4280.2,856.04,0.4,0.2,0.5,0.268041237113402,0.0202020202020202,0.00404040404040404,0.037037037037037,0.00740740740740741,1.86538461538462,"collapse_sum","primary_kin","SM"
"smsu048","SM",0,2,24,97,24,99,100,5,2620.2,524.04,0.4,0,0,0.247422680412371,0.0202020202020202,0.00404040404040404,0,0,0,"collapse_sum","primary_kin","SM"
"smsu049","SM",0,2,32,97,32,99,100,3,1189.6,396.533333333333,0.666666666666667,0,0,0.329896907216495,0.0202020202020202,0.00673400673400673,0,0,0,"collapse_sum","primary_kin","SM"
"smsu050","SM",0,1,31,98,31,99,100,3,1979.2,659.733333333333,0.333333333333333,0,0,0.316326530612245,0.0101010101010101,0.00336700336700337,0,0,0,"collapse_sum","primary_kin","SM"
"smsu051","SM",0,2,41,97,41,99,100,5,2385,477,0.4,0,0,0.422680412371134,0.0202020202020202,0.00404040404040404,0,0,0,"collapse_sum","primary_kin","SM"
"smsu052","SM",1,2,35,97,36,99,100,5,956,191.2,0.4,0.2,0.5,0.360824742268041,0.0202020202020202,0.00404040404040404,0.0277777777777778,0.00555555555555556,1.38571428571429,"collapse_sum","primary_kin","SM"
"smsu053","SM",2,6,27,93,29,99,100,6,3965,660.833333333333,1,0.333333333333333,0.333333333333333,0.290322580645161,0.0606060606060606,0.0101010101010101,0.0689655172413793,0.0114942528735632,1.14814814814815,"collapse_sum","primary_kin","SM"
"smsu054","SM",0,2,23,97,23,99,100,6,2622,437,0.333333333333333,0,0,0.237113402061856,0.0202020202020202,0.00336700336700337,0,0,0,"collapse_sum","primary_kin","SM"
